Timestamp,Mag_X,Mag_Y,Mag_Z,Ori_X,Ori_Y,Ori_Z,Position
1754853978.911,-0.214158,5.279763,8.208578,81.999508,-31.978748,1.645703,1
1754853978.921,-0.22014,5.245067,8.35454,82.007547,-31.947353,1.644747,1
1754853978.93,-0.253639,5.219943,8.500503,82.022246,-31.899087,1.649933,1
1754853978.94,-0.25005,5.222335,8.672786,82.037867,-31.842567,1.661315,1
1754853978.949,-0.262014,5.218746,8.82832,82.056137,-31.784285,1.673994,1
1754853978.959,-0.267996,5.210371,8.915657,82.078165,-31.731444,1.693028,1
1754853978.968,-0.262014,5.192425,8.910872,82.098778,-31.694701,1.717313,1
1754853978.978,-0.267996,5.203193,8.859426,82.117117,-31.678776,1.739809,1
1754853978.987,-0.287139,5.229514,8.742178,82.129733,-31.684575,1.753106,1
1754853978.997,-0.282353,5.274978,8.62134,82.138441,-31.712486,1.758416,1
1754853979.006,-0.252443,5.289334,8.480164,82.140647,-31.757689,1.756933,1
1754853979.016,-0.200997,5.295317,8.377272,82.135231,-31.809752,1.748101,1
1754853979.025,-0.196211,5.331209,8.300702,82.128831,-31.858909,1.736332,1
1754853979.034,-0.200997,5.313262,8.242078,82.121857,-31.903708,1.735791,1
1754853979.044,-0.224925,5.320441,8.202596,82.11541,-31.93735,1.745768,1
1754853979.053,-0.240479,5.343173,8.221739,82.105561,-31.96005,1.75953,1
1754853979.063,-0.245264,5.344369,8.275578,82.094311,-31.973529,1.771018,1
1754853979.072,-0.196211,5.333601,8.327023,82.085733,-31.979096,1.780618,1
1754853979.082,-0.191426,5.296513,8.380861,82.078977,-31.980763,1.785687,1
1754853979.091,-0.192622,5.26421,8.4012,82.081122,-31.979615,1.790478,1
1754853979.101,-0.205783,5.254639,8.383254,82.088519,-31.979796,1.794173,1
1754853979.11,-0.214158,5.270192,8.343773,82.100458,-31.984587,1.797368,1
1754853979.12,-0.228515,5.265406,8.310273,82.113053,-31.992958,1.797482,1
1754853979.129,-0.214158,5.254639,8.271988,82.127123,-31.99946,1.797692,1
1754853979.138,-0.22014,5.240282,8.270791,82.144472,-32.000806,1.798448,1
1754853979.148,-0.2333,5.227121,8.299505,82.165523,-31.993808,1.804672,1
1754853979.157,-0.29671,5.199604,8.328219,82.186785,-31.979871,1.816891,1
1754853979.167,-0.31346,5.209175,8.386844,82.212351,-31.958684,1.836858,1
1754853979.176,-0.308674,5.222335,8.449057,82.238114,-31.932125,1.855515,1
1754853979.186,-0.31346,5.180461,8.504091,82.262662,-31.904281,1.873547,1
1754853979.195,-0.301496,5.158926,8.522038,82.289218,-31.874283,1.894483,1
1754853979.205,-0.320638,5.168497,8.555537,82.316347,-31.846863,1.910552,1
1754853979.214,-0.350549,5.190032,8.560323,82.341441,-31.823265,1.922494,1
1754853979.224,-0.350549,5.176872,8.566305,82.367662,-31.807426,1.934039,1
1754853979.233,-0.317049,5.181657,8.549556,82.393658,-31.796668,1.943595,1
1754853979.243,-0.317049,5.185246,8.516056,82.416232,-31.790098,1.946613,1
1754853979.252,-0.337388,5.199604,8.469396,82.440547,-31.786888,1.953305,1
1754853979.261,-0.349352,5.193622,8.425129,82.461926,-31.785457,1.967721,1
1754853979.271,-0.351745,5.18405,8.416754,82.479288,-31.782602,1.985191,1
1754853979.28,-0.385244,5.198407,8.408379,82.492122,-31.776806,2.002374,1
1754853979.29,-0.380459,5.206782,8.420342,82.502217,-31.771622,2.021394,1
1754853979.299,-0.358923,5.218746,8.46102,82.508193,-31.766558,2.034928,1
1754853979.309,-0.348156,5.219943,8.480164,82.511629,-31.763685,2.041769,1
1754853979.318,-0.309871,5.21755,8.451449,82.514539,-31.765229,2.04555,1
1754853979.328,-0.305085,5.225924,8.403593,82.517954,-31.770256,2.041289,1
1754853979.337,-0.317049,5.266603,8.366505,82.521744,-31.776888,2.032878,1
1754853979.347,-0.318245,5.25105,8.348558,82.525522,-31.784429,2.025289,1
1754853979.356,-0.294317,5.24746,8.348558,82.533219,-31.786389,2.022895,1
1754853979.365,-0.300299,5.240282,8.330612,82.535316,-31.782882,2.024096,1
1754853979.375,-0.305085,5.231907,8.360522,82.54093,-31.774696,2.032037,1
1754853979.384,-0.324227,5.246264,8.390432,82.544564,-31.76041,2.04165,1
1754853979.394,-0.34337,5.26421,8.41795,82.549434,-31.743772,2.049966,1
1754853979.403,-0.285942,5.2343,8.463413,82.553068,-31.727322,2.054866,1
1754853979.413,-0.267996,5.237889,8.535198,82.555615,-31.708576,2.049954,1
1754853979.422,-0.259621,5.213961,8.547162,82.563108,-31.692955,2.044475,1
1754853979.432,-0.2668,5.216353,8.545966,82.573388,-31.681832,2.043277,1
1754853979.441,-0.277567,5.216353,8.516056,82.585935,-31.674538,2.043229,1
1754853979.45101,-0.299103,5.224728,8.488539,82.597915,-31.67115,2.042536,1
1754853979.46,-0.323031,5.219943,8.456235,82.605257,-31.669934,2.043256,1
1754853979.469,-0.297906,5.222335,8.463413,82.611835,-31.668339,2.044953,1
1754853979.479,-0.282353,5.2343,8.4682,82.616746,-31.663254,2.044971,1
1754853979.488,-0.264407,5.241478,8.477771,82.618153,-31.656786,2.049136,1
1754853979.498,-0.273978,5.257031,8.459825,82.617675,-31.649126,2.054535,1
1754853979.507,-0.272782,5.270192,8.472985,82.616466,-31.641299,2.060371,1
1754853979.517,-0.288335,5.268995,8.481359,82.61581,-31.632997,2.063569,1
1754853979.526,-0.283549,5.239085,8.505288,82.619881,-31.626183,2.065567,1
1754853979.536,-0.277567,5.227121,8.545966,82.625044,-31.618103,2.064221,1
1754853979.545,-0.282353,5.207978,8.586644,82.632674,-31.613667,2.062712,1
1754853979.555,-0.290728,5.218746,8.562716,82.641273,-31.61602,2.066676,1
1754853979.564,-0.276371,5.228317,8.496913,82.646423,-31.63104,2.076446,1
1754853979.574,-0.269193,5.261817,8.350951,82.648205,-31.655628,2.083432,1
1754853979.583,-0.277567,5.285745,8.215756,82.645699,-31.689144,2.084497,1
1754853979.592,-0.294317,5.296513,8.117651,82.639989,-31.723415,2.076983,1
1754853979.602,-0.303888,5.300102,8.110473,82.63964,-31.751179,2.061469,1
1754853979.611,-0.319442,5.289334,8.160722,82.646238,-31.765427,2.043811,1
1754853979.621,-0.332602,5.237889,8.233703,82.658758,-31.763713,2.031495,1
1754853979.63,-0.354138,5.224728,8.330612,82.678313,-31.744219,2.02584,1
1754853979.64,-0.368495,5.211568,8.450253,82.696877,-31.711236,2.024819,1
1754853979.649,-0.348156,5.209175,8.586644,82.714069,-31.667977,2.028367,1
1754853979.659,-0.336192,5.18405,8.705089,82.731554,-31.62061,2.034822,1
1754853979.668,-0.315853,5.167301,8.797213,82.753595,-31.573991,2.044844,1
1754853979.678,-0.336192,5.157729,8.841479,82.779666,-31.535489,2.055322,1
1754853979.687,-0.344566,5.156533,8.810373,82.8106,-31.507454,2.067802,1
1754853979.696,-0.368495,5.166104,8.766106,82.838891,-31.492168,2.077532,1
1754853979.706,-0.338584,5.173283,8.725428,82.862619,-31.487876,2.083263,1
1754853979.71499,-0.306281,5.164907,8.671589,82.878718,-31.492274,2.080687,1
1754853979.725,-0.297906,5.162515,8.59143,82.89231,-31.502058,2.081336,1
1754853979.73401,-0.307478,5.186443,8.511271,82.904624,-31.517075,2.093826,1
1754853979.744,-0.333799,5.194818,8.43111,82.914685,-31.535311,2.11337,1
1754853979.753,-0.37687,5.201996,8.400003,82.921481,-31.552544,2.1328,1
1754853979.763,-0.407976,5.218746,8.384451,82.925484,-31.566945,2.151569,1
1754853979.77201,-0.400798,5.199604,8.394022,82.927389,-31.580896,2.167597,1
1754853979.782,-0.356531,5.175675,8.407183,82.928277,-31.590209,2.17664,1
1754853979.791,-0.342174,5.199604,8.415557,82.925286,-31.596885,2.180021,1
1754853979.801,-0.320638,5.211568,8.383254,82.919972,-31.604904,2.184857,1
1754853979.81,-0.29671,5.218746,8.391629,82.912527,-31.615709,2.187747,1
1754853979.819,-0.288335,5.222335,8.370093,82.90446,-31.625166,2.187826,1
1754853979.829,-0.290728,5.212764,8.353344,82.899283,-31.633816,2.188246,1
1754853979.838,-0.305085,5.212764,8.33779,82.895103,-31.64037,2.189795,1
1754853979.848,-0.329013,5.236692,8.342576,82.890698,-31.643829,2.190959,1
1754853979.857,-0.329013,5.219943,8.365308,82.88688,-31.645697,2.190486,1
1754853979.867,-0.336192,5.227121,8.383254,82.881969,-31.642187,2.186561,1
1754853979.876,-0.320638,5.231907,8.450253,82.877058,-31.636145,2.183078,1
1754853979.886,-0.307478,5.2008,8.469396,82.873568,-31.627239,2.18237,1
1754853979.895,-0.31346,5.194818,8.481359,82.870904,-31.617632,2.187477,1
1754853979.905,-0.314656,5.205585,8.483752,82.86768,-31.609255,2.193414,1
1754853979.914,-0.308674,5.21755,8.490932,82.861799,-31.603302,2.193266,1
1754853979.923,-0.305085,5.235496,8.489735,82.85529,-31.601007,2.188674,1
1754853979.933,-0.293121,5.229514,8.472985,82.850543,-31.605553,2.184577,1
1754853979.942,-0.293121,5.228317,8.413164,82.849314,-31.614169,2.179935,1
1754853979.952,-0.307478,5.239085,8.348558,82.849027,-31.625787,2.174372,1
1754853979.961,-0.312263,5.224728,8.262417,82.848699,-31.637187,2.170987,1
1754853979.971,-0.345763,5.211568,8.2349,82.846418,-31.645035,2.16656,1
1754853979.98,-0.350549,5.204389,8.251649,82.845625,-31.644564,2.162777,1
1754853979.99,-0.355334,5.197211,8.280363,82.843603,-31.636067,2.156213,1
1754853979.999,-0.33021,5.198407,8.289934,82.842825,-31.622096,2.151356,1
1754853980.009,-0.312263,5.192425,8.327023,82.840503,-31.60558,2.140653,1
1754853980.018,-0.263211,5.197211,8.38804,82.839314,-31.584215,2.120147,1
1754853980.028,-0.208176,5.198407,8.440681,82.839403,-31.558257,2.091735,1
1754853980.037,-0.17348,5.182854,8.500503,82.843822,-31.530411,2.066535,1
1754853980.046,-0.165105,5.168497,8.539984,82.855433,-31.499098,2.055159,1
1754853980.056,-0.209372,5.15414,8.593822,82.874695,-31.466279,2.060894,1
1754853980.065,-0.287139,5.162515,8.611769,82.900076,-31.431335,2.080724,1
1754853980.075,-0.352941,5.152944,8.636893,82.927833,-31.400931,2.111984,1
1754853980.084,-0.375673,5.156533,8.622537,82.957565,-31.372879,2.146084,1
1754853980.094,-0.427119,5.167301,8.612965,82.984387,-31.350271,2.173615,1
1754853980.103,-0.421137,5.164907,8.595019,83.010253,-31.33184,2.196991,1
1754853980.113,-0.405583,5.181657,8.584251,83.03198,-31.316639,2.212888,1
1754853980.122,-0.36012,5.168497,8.581859,83.049465,-31.304478,2.224341,1
1754853980.132,-0.33021,5.175675,8.580662,83.063638,-31.290869,2.232303,1
1754853980.141,-0.311067,5.175675,8.580662,83.075864,-31.278155,2.243285,1
1754853980.15,-0.333799,5.169693,8.592627,83.085884,-31.266854,2.258819,1
1754853980.16,-0.350549,5.163711,8.583055,83.098404,-31.255403,2.280709,1
1754853980.169,-0.351745,5.162515,8.547162,83.110637,-31.245278,2.304725,1
1754853980.179,-0.361316,5.166104,8.53161,83.120438,-31.238341,2.32687,1
1754853980.188,-0.398405,5.164907,8.495717,83.128019,-31.234254,2.343467,1
1754853980.198,-0.405583,5.179265,8.512466,83.134733,-31.233543,2.356233,1
1754853980.207,-0.364905,5.185246,8.483752,83.139549,-31.2352,2.363435,1
1754853980.217,-0.334995,5.174479,8.458628,83.135977,-31.239994,2.363439,1
1754853980.226,-0.290728,5.150551,8.452646,83.135512,-31.245889,2.364305,1
1754853980.236,-0.288335,5.149354,8.433503,83.132835,-31.251162,2.365661,1
1754853980.245,-0.327817,5.132605,8.410771,83.130581,-31.258282,2.368546,1
1754853980.254,-0.356531,5.12423,8.4012,83.13181,-31.2671,2.373498,1
1754853980.264,-0.410369,5.125426,8.385647,83.133087,-31.28076,2.379966,1
1754853980.273,-0.42353,5.138587,8.300702,83.131598,-31.300042,2.387331,1
1754853980.283,-0.405583,5.161318,8.188239,83.125827,-31.325423,2.387888,1
1754853980.292,-0.358923,5.178068,8.13799,83.111559,-31.350893,2.376163,1
1754853980.302,-0.307478,5.179265,8.117651,83.097379,-31.367562,2.354482,1
1754853980.311,-0.305085,5.164907,8.145168,83.086027,-31.370775,2.330966,1
1754853980.321,-0.325424,5.15414,8.219346,83.081779,-31.356681,2.312663,1
1754853980.33,-0.329013,5.131408,8.321041,83.08544,-31.324583,2.299165,1
1754853980.34,-0.363709,5.123033,8.445468,83.092639,-31.275508,2.287452,1
1754853980.349,-0.394816,5.102695,8.598608,83.10522,-31.214309,2.282306,1
1754853980.359,-0.41994,5.078766,8.752945,83.121066,-31.146858,2.281769,1
1754853980.368,-0.424726,5.038088,8.861818,83.139638,-31.081602,2.285257,1
1754853980.377,-0.428315,5.036891,8.930014,83.16271,-31.024136,2.2894,1
1754853980.387,-0.415155,5.050052,8.967103,83.184239,-30.98238,2.293865,1
1754853980.396,-0.403191,5.040481,8.932407,83.204354,-30.958461,2.296116,1
1754853980.406,-0.386441,5.066802,8.830712,83.221429,-30.950452,2.294794,1
1754853980.415,-0.388834,5.089534,8.725428,83.232214,-30.959253,2.287158,1
1754853980.425,-0.393619,5.12423,8.599805,83.236599,-30.977145,2.275912,1
1754853980.434,-0.372084,5.121837,8.483752,83.233935,-31.000057,2.265399,1
1754853980.444,-0.346959,5.129015,8.455039,83.226347,-31.019847,2.253841,1
1754853980.453,-0.305085,5.140979,8.4682,83.216183,-31.031093,2.243449,1
1754853980.463,-0.267996,5.144569,8.500503,83.201608,-31.033074,2.235811,1
1754853980.472,-0.260818,5.102695,8.522038,83.184512,-31.028081,2.23361,1
1754853980.481,-0.288335,5.112266,8.545966,83.173427,-31.018659,2.238881,1
1754853980.491,-0.327817,5.114658,8.525627,83.163639,-31.012867,2.248888,1
1754853980.5,-0.354138,5.117051,8.493324,83.155053,-31.013198,2.257691,1
1754853980.51,-0.349352,5.093123,8.470592,83.144658,-31.021001,2.259835,1
1754853980.519,-0.319442,5.085945,8.444271,83.134515,-31.034734,2.249887,1
1754853980.529,-0.29671,5.076373,8.398808,83.122999,-31.055016,2.226096,1
1754853980.538,-0.265603,5.062016,8.348558,83.110302,-31.079847,2.191886,1
1754853980.548,-0.241675,5.085945,8.286345,83.09602,-31.106088,2.152945,1
1754853980.557,-0.236889,5.099105,8.219346,83.079088,-31.133163,2.112547,1
1754853980.567,-0.241675,5.100301,8.225327,83.059376,-31.155553,2.073575,1
1754853980.576,-0.232104,5.129015,8.258827,83.042505,-31.167318,2.037858,1
1754853980.586,-0.195015,5.117051,8.276773,83.021865,-31.169698,2.008328,1
1754853980.595,-0.16989,5.125426,8.303095,83.003034,-31.157301,1.986301,1
1754853980.604,-0.196211,5.127819,8.37129,82.985234,-31.132255,1.970125,1
1754853980.614,-0.240479,5.134997,8.463413,82.972366,-31.096707,1.961092,1
1754853980.623,-0.273978,5.115855,8.545966,82.965502,-31.056221,1.957131,1
1754853980.633,-0.263211,5.10748,8.608179,82.961513,-31.014434,1.953441,1
1754853980.642,-0.275175,5.109873,8.668,82.960045,-30.976571,1.942075,1
1754853980.652,-0.307478,5.118248,8.685946,82.964662,-30.944975,1.9237,1
1754853980.661,-0.275175,5.134997,8.678768,82.974566,-30.921397,1.903724,1
1754853980.671,-0.258425,5.150551,8.670393,82.983718,-30.904137,1.878034,1
1754853980.68,-0.245264,5.155336,8.678768,82.993328,-30.889472,1.852476,1
1754853980.69,-0.269193,5.142176,8.664411,83.004967,-30.873247,1.833945,1
1754853980.699,-0.256032,5.132605,8.647661,83.016947,-30.853952,1.828588,1
1754853980.708,-0.276371,5.12423,8.653643,83.02821,-30.829527,1.83013,1
1754853980.718,-0.281157,5.129015,8.739784,83.037458,-30.799,1.838965,1
1754853980.727,-0.283549,5.094319,8.818748,83.047956,-30.764043,1.850844,1
1754853980.737,-0.290728,5.076373,8.889337,83.064178,-30.72925,1.86772,1
1754853980.746,-0.305085,5.076373,8.914461,83.09031,-30.700751,1.888151,1
1754853980.756,-0.358923,5.048856,8.898908,83.117665,-30.682975,1.906953,1
1754853980.765,-0.421137,5.07398,8.804391,83.150737,-30.675329,1.926018,1
1754853980.775,-0.447458,5.070391,8.729017,83.176288,-30.682678,1.944456,1
1754853980.784,-0.439083,5.076373,8.659625,83.19503,-30.696875,1.957577,1
1754853980.794,-0.397209,5.09073,8.599805,83.204156,-30.714439,1.963886,1
1754853980.803,-0.33021,5.10748,8.567501,83.201007,-30.732474,1.96554,1
1754853980.813,-0.297906,5.084748,8.559127,83.190277,-30.751397,1.964972,1
1754853980.822,-0.259621,5.089534,8.572288,83.178508,-30.766611,1.967567,1
1754853980.831,-0.271585,5.06082,8.562716,83.167061,-30.781453,1.970218,1
1754853980.841,-0.294317,5.053641,8.52802,83.161952,-30.795349,1.974042,1
1754853980.85,-0.334995,5.052445,8.506484,83.156413,-30.811728,1.973312,1
1754853980.86,-0.355334,5.051249,8.4682,83.154254,-30.83006,1.968517,1
1754853980.869,-0.338584,5.051249,8.440681,83.148585,-30.848939,1.959526,1
1754853980.879,-0.288335,5.053641,8.402397,83.136994,-30.865751,1.946321,1
1754853980.888,-0.263211,5.070391,8.383254,83.117296,-30.878841,1.932866,1
1754853980.898,-0.21655,5.078766,8.400003,83.092065,-30.888933,1.925324,1
1754853980.907,-0.168694,5.091927,8.428718,83.065694,-30.894172,1.919333,1
1754853980.917,-0.178265,5.101498,8.446664,83.041577,-30.897447,1.910871,1
1754853980.926,-0.200997,5.119444,8.445468,83.028155,-30.901142,1.904629,1
1754853980.935,-0.2333,5.121837,8.465807,83.02013,-30.9069,1.895016,1
1754853980.945,-0.282353,5.129015,8.46461,83.018477,-30.911138,1.879153,1
1754853980.954,-0.252443,5.105087,8.480164,83.020888,-30.916821,1.863233,1
1754853980.964,-0.236889,5.07398,8.482556,83.023176,-30.91861,1.844707,1
1754853980.973,-0.2333,5.082355,8.504091,83.026181,-30.916281,1.828848,1
1754853980.983,-0.259621,5.087141,8.519645,83.025047,-30.913866,1.820854,1
1754853980.992,-0.258425,5.093123,8.512466,83.02347,-30.912282,1.823976,1
1754853981.002,-0.238086,5.129015,8.474181,83.022561,-30.913054,1.830259,1
1754853981.011,-0.2333,5.146962,8.447861,83.019966,-30.919529,1.833591,1
1754853981.021,-0.246461,5.149354,8.420342,83.022623,-30.925392,1.831872,1
1754853981.02999,-0.303888,5.123033,8.427522,83.034391,-30.927571,1.827413,1
1754853981.039,-0.339781,5.108676,8.46461,83.056193,-30.921277,1.827072,1
1754853981.049,-0.386441,5.066802,8.506484,83.08139,-30.907798,1.829198,1
1754853981.058,-0.434297,5.059624,8.565108,83.107461,-30.88423,1.833405,1
1754853981.068,-0.437887,5.046463,8.660822,83.129625,-30.854358,1.839829,1
1754853981.077,-0.413958,5.036891,8.752945,83.14588,-30.819436,1.844262,1
1754853981.087,-0.374477,5.020142,8.87139,83.155081,-30.786091,1.845554,1
1754853981.096,-0.340977,5.018946,8.953942,83.163099,-30.757564,1.846683,1
1754853981.106,-0.306281,5.028517,8.933603,83.168058,-30.740994,1.849438,1
1754853981.115,-0.283549,5.040481,8.883354,83.167696,-30.74236,1.848917,1
1754853981.125,-0.281157,5.082355,8.784052,83.164472,-30.76197,1.842163,1
1754853981.134,-0.301496,5.10748,8.65125,83.154357,-30.798853,1.829535,1
1754853981.144,-0.314656,5.146962,8.516056,83.140635,-30.847436,1.813796,1
1754853981.153,-0.271585,5.151747,8.370093,83.119454,-30.901702,1.795326,1
1754853981.162,-0.235693,5.17089,8.293523,83.088602,-30.953437,1.772623,1
1754853981.172,-0.218943,5.186443,8.240881,83.051801,-30.995713,1.749839,1
1754853981.181,-0.190229,5.178068,8.288737,83.016407,-31.027422,1.732004,1
1754853981.191,-0.15673,5.158926,8.356933,82.986225,-31.04557,1.719948,1
1754853981.2,-0.174676,5.139783,8.413164,82.960687,-31.055484,1.713303,1
1754853981.21,-0.217747,5.10748,8.438289,82.943311,-31.06354,1.713554,1
1754853981.219,-0.290728,5.108676,8.420342,82.934124,-31.073003,1.714339,1
1754853981.229,-0.345763,5.117051,8.389236,82.927628,-31.088426,1.711359,1
1754853981.238,-0.370888,5.117051,8.347362,82.922492,-31.109678,1.700408,1
1754853981.248,-0.366102,5.105087,8.327023,82.913709,-31.133887,1.681202,1
1754853981.257,-0.297906,5.145765,8.317451,82.899386,-31.156236,1.656711,1
1754853981.266,-0.239282,5.168497,8.317451,82.875699,-31.178461,1.630253,1
1754853981.276,-0.189033,5.179265,8.318648,82.844669,-31.19791,1.610482,1
1754853981.285,-0.137587,5.2008,8.301898,82.813435,-31.211512,1.596387,1
1754853981.295,-0.120838,5.186443,8.309076,82.780991,-31.218459,1.583048,1
1754853981.304,-0.163908,5.193622,8.321041,82.757318,-31.214972,1.573969,1
1754853981.314,-0.239282,5.176872,8.352147,82.744866,-31.204788,1.573062,1
1754853981.323,-0.288335,5.164907,8.396415,82.742571,-31.186575,1.57824,1
1754853981.333,-0.345763,5.136194,8.458628,82.747311,-31.161987,1.581386,1
1754853981.342,-0.391227,5.123033,8.55793,82.755194,-31.131565,1.583252,1
1754853981.352,-0.391227,5.108676,8.673982,82.763226,-31.098025,1.584527,1
1754853981.361,-0.357727,5.082355,8.740981,82.767836,-31.065613,1.583369,1
1754853981.371,-0.295514,5.085945,8.79123,82.767037,-31.037414,1.580031,1
1754853981.38,-0.259621,5.087141,8.812766,82.758622,-31.016657,1.570899,1
1754853981.389,-0.210568,5.10748,8.793623,82.746198,-31.004203,1.559252,1
1754853981.399,-0.159123,5.151747,8.76491,82.728672,-31.002772,1.542961,1
1754853981.408,-0.129212,5.144569,8.706285,82.706494,-31.012433,1.523553,1
1754853981.418,-0.124427,5.150551,8.635697,82.686106,-31.027586,1.505386,1
1754853981.427,-0.155533,5.158926,8.566305,82.66677,-31.046861,1.489939,1
1754853981.437,-0.193819,5.156533,8.510074,82.652324,-31.065886,1.481758,1
1754853981.446,-0.244068,5.142176,8.505288,82.640105,-31.083047,1.479138,1
1754853981.456,-0.281157,5.131408,8.514859,82.628152,-31.095727,1.479833,1
1754853981.465,-0.314656,5.12064,8.504091,82.613836,-31.106088,1.482793,1
1754853981.475,-0.314656,5.126623,8.504091,82.597922,-31.117806,1.486501,1
1754853981.484,-0.289532,5.166104,8.486146,82.572554,-31.132426,1.485604,1
1754853981.493,-0.218943,5.178068,8.490932,82.539298,-31.153347,1.476043,1
1754853981.503,-0.144766,5.175675,8.46461,82.502381,-31.176204,1.45579,1
1754853981.512,-0.068195,5.178068,8.439486,82.46334,-31.201708,1.431176,1
1754853981.522,-0.061017,5.18764,8.40479,82.426873,-31.228151,1.407615,1
1754853981.531,-0.086142,5.186443,8.356933,82.395345,-31.254239,1.390587,1
1754853981.541,-0.138784,5.205585,8.32463,82.37006,-31.278291,1.378607,1
1754853981.55,-0.184247,5.224728,8.286345,82.348101,-31.299813,1.370341,1
1754853981.56,-0.193819,5.233103,8.303095,82.328095,-31.316742,1.364285,1
1754853981.569,-0.17348,5.203193,8.35813,82.30867,-31.325918,1.356545,1
1754853981.579,-0.142373,5.172086,8.410771,82.291799,-31.325047,1.349322,1
1754853981.588,-0.116052,5.131408,8.46102,82.275079,-31.318422,1.345569,1
1754853981.598,-0.117248,5.152944,8.489735,82.264417,-31.307361,1.343567,1
1754853981.607,-0.13998,5.150551,8.488539,82.253885,-31.299359,1.341387,1
1754853981.616,-0.143569,5.157729,8.492127,82.250511,-31.291911,1.337313,1
1754853981.626,-0.133998,5.157729,8.482556,82.250736,-31.284435,1.330689,1
1754853981.635,-0.130409,5.13739,8.500503,82.25159,-31.275255,1.323467,1
1754853981.645,-0.120838,5.089534,8.554341,82.254609,-31.261188,1.318847,1
1754853981.654,-0.144766,5.069195,8.608179,82.262156,-31.24189,1.320239,1
1754853981.664,-0.167498,5.076373,8.642876,82.27163,-31.222659,1.332398,1
1754853981.673,-0.178265,5.067998,8.628518,82.281691,-31.211109,1.351538,1
1754853981.683,-0.192622,5.102695,8.565108,82.288241,-31.207807,1.369549,1
1754853981.692,-0.200997,5.133801,8.477771,82.293343,-31.216543,1.385167,1
1754853981.702,-0.221336,5.168497,8.383254,82.29518,-31.233444,1.395523,1
1754853981.711,-0.228515,5.190032,8.292327,82.298083,-31.254222,1.4,1
1754853981.72,-0.223729,5.175675,8.279166,82.299354,-31.27129,1.396679,1
1754853981.73,-0.22014,5.164907,8.330612,82.304585,-31.274801,1.38753,1
1754853981.739,-0.224925,5.131408,8.423932,82.309735,-31.262326,1.378157,1
1754853981.749,-0.212961,5.089534,8.555537,82.315493,-31.2359,1.376808,1
1754853981.758,-0.168694,5.070391,8.693125,82.320199,-31.199276,1.382478,1
1754853981.768,-0.138784,5.101498,8.758927,82.322877,-31.160552,1.389334,1
1754853981.777,-0.154337,5.095516,8.787642,82.319926,-31.132463,1.399646,1
1754853981.787,-0.151944,5.118248,8.751749,82.319366,-31.117874,1.413825,1
1754853981.796,-0.160319,5.145765,8.656036,82.319885,-31.121935,1.421545,1
1754853981.806,-0.190229,5.172086,8.538788,82.319967,-31.141636,1.41773,1
1754853981.815,-0.183051,5.162515,8.481359,82.317331,-31.172485,1.402616,1
1754853981.824,-0.168694,5.161318,8.446664,82.317351,-31.204197,1.37779,1
1754853981.834,-0.172283,5.138587,8.414361,82.318738,-31.234209,1.357099,1
1754853981.843,-0.162712,5.132605,8.378469,82.319919,-31.258241,1.349339,1
1754853981.853,-0.197408,5.143372,8.360522,82.316101,-31.274777,1.349153,1
1754853981.862,-0.191426,5.158926,8.365308,82.310227,-31.283066,1.354913,1
1754853981.872,-0.199801,5.163711,8.385647,82.301853,-31.284947,1.361604,1
1754853981.881,-0.212961,5.180461,8.410771,82.297728,-31.282721,1.370076,1
1754853981.891,-0.211765,5.174479,8.453842,82.297079,-31.278605,1.377733,1
1754853981.9,-0.2333,5.168497,8.488539,82.301532,-31.27268,1.381167,1
1754853981.91,-0.256032,5.148158,8.526823,82.31119,-31.268333,1.384611,1
1754853981.919,-0.229711,5.119444,8.516056,82.324803,-31.263705,1.3906,1
1754853981.929,-0.263211,5.119444,8.505288,82.338299,-31.260966,1.39458,1
1754853981.938,-0.287139,5.133801,8.483752,82.350635,-31.260423,1.400447,1
1754853981.947,-0.301496,5.145765,8.459825,82.358223,-31.261537,1.404898,1
1754853981.957,-0.270389,5.133801,8.423932,82.361112,-31.263077,1.407101,1
1754853981.966,-0.238086,5.146962,8.43111,82.360723,-31.261581,1.403124,1
1754853981.976,-0.206979,5.142176,8.482556,82.354664,-31.256663,1.395985,1
1754853981.985,-0.172283,5.148158,8.537591,82.352404,-31.246258,1.389825,1
1754853981.995,-0.138784,5.158926,8.578269,82.350669,-31.232792,1.385347,1
1754853982.004,-0.144766,5.163711,8.62134,82.348647,-31.219879,1.383127,1
1754853982.014,-0.17348,5.173283,8.653643,82.349535,-31.207838,1.385213,1
1754853982.023,-0.193819,5.155336,8.675179,82.353729,-31.1997,1.392262,1
1754853982.033,-0.208176,5.163711,8.676374,82.361406,-31.195509,1.40056,1
1754853982.042,-0.197408,5.164907,8.65484,82.366446,-31.198521,1.409216,1
1754853982.051,-0.183051,5.175675,8.622537,82.370811,-31.209825,1.415642,1
1754853982.061,-0.177069,5.172086,8.553144,82.372894,-31.228458,1.420164,1
1754853982.07,-0.208176,5.188836,8.478967,82.374697,-31.25221,1.422092,1
1754853982.08,-0.189033,5.229514,8.4012,82.376098,-31.279616,1.424383,1
1754853982.089,-0.168694,5.211568,8.342576,82.371248,-31.307258,1.421886,1
1754853982.099,-0.155533,5.230711,8.309076,82.366556,-31.326437,1.419065,1
1754853982.108,-0.159123,5.212764,8.352147,82.35976,-31.338271,1.420302,1
1754853982.118,-0.163908,5.205585,8.438289,82.357636,-31.337943,1.42739,1
